variant_key,constructive_drift,high_conviction_expansion,recovery_reversal_setup,transition_low_conviction,volatility_caution,total_return,CAGR,max_drawdown,Sharpe ratio,Sortino ratio,annual_volatility,win_rate,exposure_ratio,turnover,number_of_allocation_changes,return_max_drawdown_ratio,return_capture_ratio_vs_buy_hold,drawdown_improvement_points,overfit_risk,rank_sharpe,rank_sortino,rank_return_drawdown,rank_total_return
GRID_177,90.0,90.0,100.0,60.0,0.0,10.328054834407645,0.3883730829336387,-0.5160283535343428,1.1274875156861326,1.4087765297116968,0.3430428383576094,0.4111111111111111,0.4763148148148148,89.35000000000001,381,20.014510372675268,0.5427588930409056,0.25031728355134797,Low,42.0,85.0,18.0,9.0
GRID_213,90.0,100.0,100.0,60.0,0.0,10.328054834407645,0.3883730829336387,-0.5160283535343428,1.1274875156861326,1.4087765297116968,0.3430428383576094,0.4111111111111111,0.4763148148148148,89.35000000000001,381,20.014510372675268,0.5427588930409056,0.25031728355134797,Low,42.0,85.0,18.0,9.0
GRID_151,90.0,90.0,75.0,50.0,20.0,9.310682957708716,0.37082321071181457,-0.5095446926631577,1.1261364024367957,1.5469039267829754,0.32759695345346795,0.5103703703703704,0.4925555555555556,84.75000000000001,442,18.272554089506894,0.4892940690773011,0.2568009444225331,Low,43.0,35.0,33.0,19.0
GRID_187,90.0,100.0,75.0,50.0,20.0,9.310682957708716,0.37082321071181457,-0.5095446926631577,1.1261364024367957,1.5469039267829754,0.32759695345346795,0.5103703703703704,0.4925555555555556,84.75000000000001,442,18.272554089506894,0.4892940690773011,0.2568009444225331,Low,43.0,35.0,33.0,19.0
GRID_078,80.0,90.0,75.0,50.0,10.0,7.9103248519282054,0.3440379570137697,-0.46541767253613564,1.125923103955353,1.509684875702549,0.3033937549568533,0.5014814814814815,0.44411111111111107,78.95,450,16.996184972572216,0.4157025915396161,0.30092796454955517,Low,44.0,42.0,51.0,46.0
GRID_114,80.0,100.0,75.0,50.0,10.0,7.9103248519282054,0.3440379570137697,-0.46541767253613564,1.125923103955353,1.509684875702549,0.3033937549568533,0.5014814814814815,0.44411111111111107,78.95,450,16.996184972572216,0.4157025915396161,0.30092796454955517,Low,44.0,42.0,51.0,46.0
GRID_005,70.0,90.0,75.0,50.0,0.0,6.809812046784167,0.3202974436360819,-0.41925066011589684,1.1252221520283172,1.4128802062437715,0.28228669200072853,0.4111111111111111,0.40190740740740744,68.05000000000001,393,16.242817709342845,0.3578685539135389,0.34709497696979397,Low,45.0,83.0,57.0,68.0
GRID_041,70.0,100.0,75.0,50.0,0.0,6.809812046784167,0.3202974436360819,-0.41925066011589684,1.1252221520283172,1.4128802062437715,0.28228669200072853,0.4111111111111111,0.40190740740740744,68.05000000000001,393,16.242817709342845,0.3578685539135389,0.34709497696979397,Low,45.0,83.0,57.0,68.0
GRID_163,90.0,90.0,85.0,50.0,20.0,9.308721421007215,0.370787952905802,-0.5095446926631567,1.123868995886545,1.5448994893900065,0.32849232346515955,0.5103703703703704,0.4948888888888888,84.75,442,18.268704502356393,0.48919098659896076,0.2568009444225341,Low,46.0,36.0,34.0,20.0
GRID_199,90.0,100.0,85.0,50.0,20.0,9.308721421007215,0.370787952905802,-0.5095446926631567,1.123868995886545,1.5448994893900065,0.32849232346515955,0.5103703703703704,0.4948888888888888,84.75,442,18.268704502356393,0.48919098659896076,0.2568009444225341,Low,46.0,36.0,34.0,20.0
GRID_076,80.0,90.0,75.0,30.0,30.0,6.8207136543954725,0.32054643762256063,-0.44910075924013926,1.1237685507240183,1.5518322229948753,0.2830429643213707,0.5103703703703704,0.4457407407407407,70.65,375,15.187490811495955,0.35844145409410016,0.31724487784555155,Low,47.0,33.0,73.0,66.0
GRID_112,80.0,100.0,75.0,30.0,30.0,6.8207136543954725,0.32054643762256063,-0.44910075924013926,1.1237685507240183,1.5518322229948753,0.2830429643213707,0.5103703703703704,0.4457407407407407,70.65,375,15.187490811495955,0.35844145409410016,0.31724487784555155,Low,47.0,33.0,73.0,66.0
GRID_090,80.0,90.0,85.0,50.0,10.0,7.908629723749817,0.3440033881290343,-0.4654176725361353,1.1232128825549286,1.5071317521343799,0.30436039928776015,0.5014814814814815,0.4464444444444444,79.35,449,16.99254280709718,0.4156135093350368,0.3009279645495555,Low,48.0,43.0,52.0,47.0
GRID_126,80.0,100.0,85.0,50.0,10.0,7.908629723749817,0.3440033881290343,-0.4654176725361353,1.1232128825549286,1.5071317521343799,0.30436039928776015,0.5014814814814815,0.4464444444444444,79.35,449,16.99254280709718,0.4156135093350368,0.3009279645495555,Low,48.0,43.0,52.0,47.0
GRID_017,70.0,90.0,85.0,50.0,0.0,6.808326283617462,0.3202634853613866,-0.41925066011589773,1.1220268306259729,1.4101761682031844,0.28332541923489,0.4111111111111111,0.4042407407407407,69.05,394,16.239273855252527,0.3577904742378777,0.3470949769697931,Low,49.0,84.0,58.0,69.0
GRID_053,70.0,100.0,85.0,50.0,0.0,6.808326283617462,0.3202634853613866,-0.41925066011589773,1.1220268306259729,1.4101761682031844,0.28332541923489,0.4111111111111111,0.4042407407407407,69.05,394,16.239273855252527,0.3577904742378777,0.3470949769697931,Low,49.0,84.0,58.0,69.0
GRID_088,80.0,90.0,85.0,30.0,30.0,6.819225817272728,0.3205124729436981,-0.4491007592401388,1.1205979632050822,1.5484256792243065,0.2840789251619239,0.5103703703703704,0.4480740740740741,71.05,374,15.184177886518373,0.3583632654281109,0.317244877845552,Low,50.0,34.0,74.0,67.0
GRID_124,80.0,100.0,85.0,30.0,30.0,6.819225817272728,0.3205124729436981,-0.4491007592401388,1.1205979632050822,1.5484256792243065,0.2840789251619239,0.5103703703703704,0.4480740740740741,71.05,374,15.184177886518373,0.3583632654281109,0.317244877845552,Low,50.0,34.0,74.0,67.0
GRID_175,90.0,90.0,100.0,50.0,20.0,9.236632652055372,0.3694881450673857,-0.5095446926631564,1.1175110564089887,1.536856557190903,0.32992672451321653,0.5103703703703704,0.49803703703703706,85.45,440,18.127227670216186,0.48540258490432275,0.2568009444225344,Low,51.0,39.0,36.0,23.0
GRID_211,90.0,100.0,100.0,50.0,20.0,9.236632652055372,0.3694881450673857,-0.5095446926631564,1.1175110564089887,1.536856557190903,0.32992672451321653,0.5103703703703704,0.49803703703703706,85.45,440,18.127227670216186,0.48540258490432275,0.2568009444225344,Low,51.0,39.0,36.0,23.0
GRID_102,80.0,90.0,100.0,50.0,10.0,7.846331779746416,0.34272897793667445,-0.46541767253613586,1.115943701343,1.4979624657649593,0.30590785693564554,0.5014814814814815,0.4495925925925926,80.65,448,16.858688964238272,0.4123396340828099,0.30092796454955495,Low,52.0,45.0,54.0,50.0
GRID_138,80.0,100.0,100.0,50.0,10.0,7.846331779746416,0.34272897793667445,-0.46541767253613586,1.115943701343,1.4979624657649593,0.30590785693564554,0.5014814814814815,0.4495925925925926,80.65,448,16.858688964238272,0.4123396340828099,0.30092796454955495,Low,52.0,45.0,54.0,50.0
GRID_029,70.0,90.0,100.0,50.0,0.0,6.753722748768502,0.3190115858072584,-0.41925066011589796,1.113781119786066,1.4004196831017162,0.2849870062081516,0.4111111111111111,0.4073888888888888,70.35,392,16.10903307081615,0.3549209547972945,0.34709497696979286,Low,53.0,87.0,60.0,76.0
GRID_065,70.0,100.0,100.0,50.0,0.0,6.753722748768502,0.3190115858072584,-0.41925066011589796,1.113781119786066,1.4004196831017162,0.2849870062081516,0.4111111111111111,0.4073888888888888,70.35,392,16.10903307081615,0.3549209547972945,0.34709497696979286,Low,53.0,87.0,60.0,76.0
GRID_100,80.0,90.0,100.0,30.0,30.0,6.764546062111746,0.3192603372946945,-0.44910075924013937,1.1123993555488394,1.5372804577204635,0.28573613249552154,0.5103703703703704,0.4512222222222222,72.35,373,15.062424017178436,0.35548974046539955,0.31724487784555144,Low,54.0,38.0,75.0,75.0
GRID_136,80.0,100.0,100.0,30.0,30.0,6.764546062111746,0.3192603372946945,-0.44910075924013937,1.1123993555488394,1.5372804577204635,0.28573613249552154,0.5103703703703704,0.4512222222222222,72.35,373,15.062424017178436,0.35548974046539955,0.31724487784555144,Low,54.0,38.0,75.0,75.0
GRID_154,90.0,90.0,75.0,60.0,10.0,9.793277959503321,0.3793263362418533,-0.5203024679564349,1.111269616289162,1.4802726763896326,0.3417869176775784,0.5014814814814815,0.4880185185185186,89.35,441,18.8222785065154,0.5146553528002042,0.24604316912925595,Low,55.0,54.0,27.0,15.0
GRID_190,90.0,100.0,75.0,60.0,10.0,9.793277959503321,0.3793263362418533,-0.5203024679564349,1.111269616289162,1.4802726763896326,0.3417869176775784,0.5014814814814815,0.4880185185185186,89.35,441,18.8222785065154,0.5146553528002042,0.24604316912925595,Low,55.0,54.0,27.0,15.0
GRID_166,90.0,90.0,85.0,60.0,10.0,9.791224612413265,0.37929085973400567,-0.5203024679564345,1.1092550388596192,1.478727735094903,0.34264518678125466,0.5014814814814815,0.49035185185185176,89.35,441,18.818332057639008,0.5145474455116106,0.24604316912925628,Low,56.0,56.0,28.0,16.0
GRID_202,90.0,100.0,85.0,60.0,10.0,9.791224612413265,0.37929085973400567,-0.5203024679564345,1.1092550388596192,1.478727735094903,0.34264518678125466,0.5014814814814815,0.49035185185185176,89.35,441,18.818332057639008,0.5145474455116106,0.24604316912925628,Low,56.0,56.0,28.0,16.0
GRID_178,90.0,90.0,100.0,60.0,10.0,9.715761704257993,0.3779829892737072,-0.5203024679564343,1.1034086267014258,1.4718319563116606,0.3440206243737415,0.5014814814814815,0.49349999999999994,90.05,439,18.673295443740827,0.5105817263948267,0.2460431691292565,Low,57.0,59.0,30.0,18.0
GRID_214,90.0,100.0,100.0,60.0,10.0,9.715761704257993,0.3779829892737072,-0.5203024679564343,1.1034086267014258,1.4718319563116606,0.3440206243737415,0.5014814814814815,0.49349999999999994,90.05,439,18.673295443740827,0.5105817263948267,0.2460431691292565,Low,57.0,59.0,30.0,18.0
GRID_081,80.0,90.0,75.0,60.0,0.0,8.351778419063306,0.3528527018017831,-0.48842803257595935,1.1007045930904567,1.3669026590288833,0.3213655859418172,0.4111111111111111,0.4462592592592593,78.15,391,17.09930196884114,0.43890181474948675,0.27791760450973146,Low,58.0,93.0,49.0,42.0
GRID_117,80.0,100.0,75.0,60.0,0.0,8.351778419063306,0.3528527018017831,-0.48842803257595935,1.1007045930904567,1.3669026590288833,0.3213655859418172,0.4111111111111111,0.4462592592592593,78.15,391,17.09930196884114,0.43890181474948675,0.27791760450973146,Low,58.0,93.0,49.0,42.0
GRID_093,80.0,90.0,85.0,60.0,0.0,8.349999307372121,0.35281790620031295,-0.48842803257596046,1.0984048774206343,1.3654859269788016,0.322278302748001,0.4111111111111111,0.4485925925925926,78.55,390,17.09565944307983,0.43880831905183737,0.27791760450973035,Low,59.0,95.0,50.0,43.0
GRID_129,80.0,100.0,85.0,60.0,0.0,8.349999307372121,0.35281790620031295,-0.48842803257596046,1.0984048774206343,1.3654859269788016,0.322278302748001,0.4111111111111111,0.4485925925925926,78.55,390,17.09565944307983,0.43880831905183737,0.27791760450973035,Low,59.0,95.0,50.0,43.0
GRID_004,70.0,90.0,75.0,30.0,30.0,5.484270654047994,0.2875129257373037,-0.40974005480936415,1.0969758603353028,1.5196553574889968,0.2615652723516946,0.5103703703703704,0.42072222222222216,60.45,376,13.384755992673472,0.2882088367125265,0.35660558227632666,Low,60.0,40.0,93.0,102.0
GRID_040,70.0,100.0,75.0,30.0,30.0,5.484270654047994,0.2875129257373037,-0.40974005480936415,1.0969758603353028,1.5196553574889968,0.2615652723516946,0.5103703703703704,0.42072222222222216,60.45,376,13.384755992673472,0.2882088367125265,0.35660558227632666,Low,60.0,40.0,93.0,102.0
GRID_006,70.0,90.0,75.0,50.0,10.0,6.3876835936730725,0.3104168040104842,-0.427222780569689,1.0951945108479402,1.4667717506972804,0.28346932265493746,0.5014814814814815,0.41909259259259257,68.75,451,14.951645568045985,0.3356849021412458,0.3391228565160018,Low,61.0,60.0,76.0,82.0
GRID_042,70.0,100.0,75.0,50.0,10.0,6.3876835936730725,0.3104168040104842,-0.427222780569689,1.0951945108479402,1.4667717506972804,0.28346932265493746,0.5014814814814815,0.41909259259259257,68.75,451,14.951645568045985,0.3356849021412458,0.3391228565160018,Low,61.0,60.0,76.0,82.0
GRID_016,70.0,90.0,85.0,30.0,30.0,5.483037066038086,0.2874798106859824,-0.40974005480936404,1.0932985962147248,1.5154128318705733,0.26268603452346956,0.5103703703703704,0.4230555555555556,61.45,377,13.381745332633217,0.28814400932019935,0.35660558227632677,Low,62.0,41.0,94.0,103.0
GRID_052,70.0,100.0,85.0,30.0,30.0,5.483037066038086,0.2874798106859824,-0.40974005480936404,1.0932985962147248,1.5154128318705733,0.26268603452346956,0.5103703703703704,0.4230555555555556,61.45,377,13.381745332633217,0.28814400932019935,0.35660558227632677,Low,62.0,41.0,94.0,103.0
GRID_079,80.0,90.0,75.0,50.0,20.0,7.450764206101724,0.33445091950726025,-0.4839145067328511,1.0921788309914857,1.497766872422395,0.30732038731902694,0.5103703703703704,0.46798148148148144,74.25,450,15.396860607477052,0.39155180696177155,0.28243113035283973,Low,63.0,46.0,66.0,55.0
GRID_115,80.0,100.0,75.0,50.0,20.0,7.450764206101724,0.33445091950726025,-0.4839145067328511,1.0921788309914857,1.497766872422395,0.30732038731902694,0.5103703703703704,0.46798148148148144,74.25,450,15.396860607477052,0.39155180696177155,0.28243113035283973,Low,63.0,46.0,66.0,55.0
GRID_018,70.0,90.0,85.0,50.0,10.0,6.38627813754883,0.310383099867521,-0.4272227805696879,1.0921386059438998,1.4637079750650888,0.28450375034111386,0.5014814814814815,0.42142592592592587,69.75,452,14.948355818088476,0.33561104275315756,0.33912285651600294,Low,64.0,62.0,77.0,83.0
GRID_054,70.0,100.0,85.0,50.0,10.0,6.38627813754883,0.310383099867521,-0.4272227805696879,1.0921386059438998,1.4637079750650888,0.28450375034111386,0.5014814814814815,0.42142592592592587,69.75,452,14.948355818088476,0.33561104275315756,0.33912285651600294,Low,64.0,62.0,77.0,83.0
GRID_105,80.0,90.0,100.0,60.0,0.0,8.284614871005967,0.3515351379102214,-0.48842803257595957,1.0919450581873333,1.3585939931308533,0.32374017510659014,0.4111111111111111,0.45174074074074066,79.85,389,16.96179235928183,0.435372242765142,0.27791760450973124,Low,65.0,99.0,53.0,45.0
GRID_141,80.0,100.0,100.0,60.0,0.0,8.284614871005967,0.3515351379102214,-0.48842803257595957,1.0919450581873333,1.3585939931308533,0.32374017510659014,0.4111111111111111,0.45174074074074066,79.85,389,16.96179235928183,0.435372242765142,0.27791760450973124,Low,65.0,99.0,53.0,45.0
GRID_091,80.0,90.0,85.0,50.0,20.0,7.449156506183691,0.3344165972027606,-0.48391450673285097,1.0896524049867378,1.495381791546174,0.30827473324754234,0.5103703703703704,0.4703148148148148,74.65,449,15.39353832658722,0.3914673192782877,0.28243113035283984,Low,66.0,47.0,67.0,56.0
GRID_127,80.0,100.0,85.0,50.0,20.0,7.449156506183691,0.3344165972027606,-0.48391450673285097,1.0896524049867378,1.495381791546174,0.30827473324754234,0.5103703703703704,0.4703148148148148,74.65,449,15.39353832658722,0.3914673192782877,0.28243113035283984,Low,66.0,47.0,67.0,56.0
GRID_030,70.0,90.0,100.0,50.0,10.0,6.334625980474653,0.30914056908737697,-0.42722278056968876,1.0841264376191044,1.4533801597530855,0.28615846199984174,0.5014814814814815,0.42457407407407405,71.05000000000001,450,14.827453657849471,0.33289662381888174,0.33912285651600205,Low,67.0,63.0,80.0,86.0
GRID_066,70.0,100.0,100.0,50.0,10.0,6.334625980474653,0.30914056908737697,-0.42722278056968876,1.0841264376191044,1.4533801597530855,0.28615846199984174,0.5014814814814815,0.42457407407407405,71.05000000000001,450,14.827453657849471,0.33289662381888174,0.33912285651600205,Low,67.0,63.0,80.0,86.0
GRID_028,70.0,90.0,100.0,30.0,30.0,5.437701263267492,0.28625899725077186,-0.40974005480936415,1.0840584137429623,1.50243492066122,0.2644771664276733,0.5103703703703704,0.4262037037037037,62.75,375,13.271100053416646,0.2857615267984265,0.35660558227632666,Low,68.0,44.0,96.0,107.0
GRID_064,70.0,100.0,100.0,30.0,30.0,5.437701263267492,0.28625899725077186,-0.40974005480936415,1.0840584137429623,1.50243492066122,0.2644771664276733,0.5103703703703704,0.4262037037037037,62.75,375,13.271100053416646,0.2857615267984265,0.35660558227632666,Low,68.0,44.0,96.0,107.0
GRID_152,90.0,90.0,75.0,50.0,30.0,8.583918465657218,0.3573444988750012,-0.5264107283695464,1.0838918687056462,1.4944198103338167,0.33290020515844165,0.5103703703703704,0.5104444444444445,78.05,382,16.306503653989378,0.4511012149986046,0.23993490871614442,Low,69.0,48.0,55.0,28.0
GRID_188,90.0,100.0,75.0,50.0,30.0,8.583918465657218,0.3573444988750012,-0.5264107283695464,1.0838918687056462,1.4944198103338167,0.33290020515844165,0.5103703703703704,0.5104444444444445,78.05,382,16.306503653989378,0.4511012149986046,0.23993490871614442,Low,69.0,48.0,55.0,28.0
GRID_155,90.0,90.0,75.0,60.0,20.0,9.236601758345497,0.36948758633880274,-0.5346415080225684,1.082800262926684,1.4740593064015053,0.345279007330448,0.5103703703703704,0.5118888888888888,84.65,441,17.276252628622316,0.48540096138120614,0.23170412906312243,Low,70.0,57.0,42.0,24.0
GRID_191,90.0,100.0,75.0,60.0,20.0,9.236601758345497,0.36948758633880274,-0.5346415080225684,1.082800262926684,1.4740593064015053,0.345279007330448,0.5103703703703704,0.5118888888888888,84.65,441,17.276252628622316,0.48540096138120614,0.23170412906312243,Low,70.0,57.0,42.0,24.0
GRID_103,80.0,90.0,100.0,50.0,20.0,7.390071653044597,0.3331512773922971,-0.4839145067328502,1.0827111008597161,1.4864275347559122,0.30980261394990993,0.5103703703703704,0.4734629629629629,75.95,448,15.271440616522701,0.38836229805217815,0.2824311303528406,Low,71.0,52.0,71.0,59.0
GRID_139,80.0,100.0,100.0,50.0,20.0,7.390071653044597,0.3331512773922971,-0.4839145067328502,1.0827111008597161,1.4864275347559122,0.30980261394990993,0.5103703703703704,0.4734629629629629,75.95,448,15.271440616522701,0.38836229805217815,0.2824311303528406,Low,71.0,52.0,71.0,59.0
GRID_164,90.0,90.0,85.0,50.0,30.0,8.582095190914591,0.35730958774374577,-0.5264107283695478,1.0818198506779373,1.4927116231875113,0.33378136697461935,0.5103703703703704,0.5127777777777778,78.05,382,16.303040056755528,0.4510053984487427,0.23993490871614298,Low,72.0,49.0,56.0,29.0
GRID_200,90.0,100.0,85.0,50.0,30.0,8.582095190914591,0.35730958774374577,-0.5264107283695478,1.0818198506779373,1.4927116231875113,0.33378136697461935,0.5103703703703704,0.5127777777777778,78.05,382,16.303040056755528,0.4510053984487427,0.23993490871614298,Low,72.0,49.0,56.0,29.0
GRID_167,90.0,90.0,85.0,60.0,20.0,9.234654315083928,0.3694523628852753,-0.5346415080225686,1.0809036027169363,1.4726191378822928,0.34612862987776905,0.5103703703703704,0.5142222222222222,84.65,441,17.272610106984267,0.4852986195398956,0.2317041290631222,Low,73.0,58.0,43.0,25.0
GRID_203,90.0,100.0,85.0,60.0,20.0,9.234654315083928,0.3694523628852753,-0.5346415080225686,1.0809036027169363,1.4726191378822928,0.34612862987776905,0.5103703703703704,0.5142222222222222,84.65,441,17.272610106984267,0.4852986195398956,0.2317041290631222,Low,73.0,58.0,43.0,25.0
GRID_176,90.0,90.0,100.0,50.0,30.0,8.515087710735338,0.3560225603537217,-0.5264107283695474,1.075814895754291,1.4852205851167124,0.3351931031274877,0.5103703703703704,0.5159259259259259,78.75,380,16.17574880570753,0.44748402812774196,0.23993490871614342,Low,74.0,53.0,59.0,32.0
GRID_212,90.0,100.0,100.0,50.0,30.0,8.515087710735338,0.3560225603537217,-0.5264107283695474,1.075814895754291,1.4852205851167124,0.3351931031274877,0.5103703703703704,0.5159259259259259,78.75,380,16.17574880570753,0.44748402812774196,0.23993490871614342,Low,74.0,53.0,59.0,32.0
GRID_179,90.0,90.0,100.0,60.0,20.0,9.163083496542008,0.36815382147933207,-0.534641508022569,1.0752707463277618,1.4658343213561715,0.34749025678743667,0.5103703703703704,0.5173703703703704,85.35,439,17.138743174716623,0.48153743712281255,0.23170412906312177,Low,75.0,61.0,47.0,27.0
GRID_215,90.0,100.0,100.0,60.0,20.0,9.163083496542008,0.36815382147933207,-0.534641508022569,1.0752707463277618,1.4658343213561715,0.34749025678743667,0.5103703703703704,0.5173703703703704,85.35,439,17.138743174716623,0.48153743712281255,0.23170412906312177,Low,75.0,61.0,47.0,27.0
GRID_082,80.0,90.0,75.0,60.0,10.0,7.846305081903788,0.3427284301253901,-0.492945894603358,1.074875149183667,1.4255418667292625,0.3224071036287444,0.5014814814814815,0.46344444444444444,78.85,449,15.917172995663565,0.4123382310604844,0.2733997424823328,Low,76.0,75.0,61.0,51.0
GRID_118,80.0,100.0,75.0,60.0,10.0,7.846305081903788,0.3427284301253901,-0.492945894603358,1.074875149183667,1.4255418667292625,0.3224071036287444,0.5014814814814815,0.46344444444444444,78.85,449,15.917172995663565,0.4123382310604844,0.2733997424823328,Low,76.0,75.0,61.0,51.0
GRID_094,80.0,90.0,85.0,60.0,10.0,7.844622133047443,0.34269389492190827,-0.49294589460335814,1.0726654582502182,1.4237383337139717,0.3233168962990929,0.5014814814814815,0.46577777777777774,79.25,448,15.91375893161562,0.41224978890240527,0.2733997424823327,Low,77.0,76.0,62.0,52.0
GRID_130,80.0,100.0,85.0,60.0,10.0,7.844622133047443,0.34269389492190827,-0.49294589460335814,1.0726654582502182,1.4237383337139717,0.3233168962990929,0.5014814814814815,0.46577777777777774,79.25,448,15.91375893161562,0.41224978890240527,0.2733997424823327,Low,77.0,76.0,62.0,52.0
GRID_106,80.0,90.0,100.0,60.0,10.0,7.782771793381098,0.34142072641651566,-0.49294589460335836,1.0663575988720762,1.4162004685350706,0.32477406436088624,0.5014814814814815,0.4689259259259259,80.55,447,15.788288083103705,0.40899943610802697,0.27339974248233245,Low,78.0,79.0,63.0,54.0
GRID_142,80.0,100.0,100.0,60.0,10.0,7.782771793381098,0.34142072641651566,-0.49294589460335836,1.0663575988720762,1.4162004685350706,0.32477406436088624,0.5014814814814815,0.4689259259259259,80.55,447,15.788288083103705,0.40899943610802697,0.27339974248233245,Low,78.0,79.0,63.0,54.0
GRID_009,70.0,90.0,75.0,60.0,0.0,6.753699348372165,0.3190110476722787,-0.45291670869259315,1.065936769633712,1.318106347651512,0.30263013113056875,0.4111111111111111,0.4212407407407407,67.95,389,14.911570314700144,0.354919725062033,0.31342892839309766,Low,79.0,103.0,78.0,77.0
GRID_045,70.0,100.0,75.0,60.0,0.0,6.753699348372165,0.3190110476722787,-0.45291670869259315,1.065936769633712,1.318106347651512,0.30263013113056875,0.4111111111111111,0.4212407407407407,67.95,389,14.911570314700144,0.354919725062033,0.31342892839309766,Low,79.0,103.0,78.0,77.0
GRID_021,70.0,90.0,85.0,60.0,0.0,6.752224260261407,0.3189771224839064,-0.45291670869259204,1.0634020516919245,1.316359051326374,0.30359925201889754,0.4111111111111111,0.4235740740740741,68.95,390,14.908313450728402,0.3548422063808322,0.31342892839309877,Low,80.0,104.0,79.0,78.0
GRID_057,70.0,100.0,85.0,60.0,0.0,6.752224260261407,0.3189771224839064,-0.45291670869259204,1.0634020516919245,1.316359051326374,0.30359925201889754,0.4111111111111111,0.4235740740740741,68.95,390,14.908313450728402,0.3548422063808322,0.31342892839309877,Low,80.0,104.0,79.0,78.0
GRID_007,70.0,90.0,75.0,50.0,20.0,6.006654989229454,0.301069586557549,-0.4470411784387688,1.0585349936664235,1.450589328616858,0.28766628505215514,0.5103703703703704,0.44296296296296295,64.05000000000001,451,13.436469119482211,0.3156611254591383,0.31930445864692203,Low,81.0,64.0,91.0,91.0
GRID_043,70.0,100.0,75.0,50.0,20.0,6.006654989229454,0.301069586557549,-0.4470411784387688,1.0585349936664235,1.450589328616858,0.28766628505215514,0.5103703703703704,0.44296296296296295,64.05000000000001,451,13.436469119482211,0.3156611254591383,0.31930445864692203,Low,81.0,64.0,91.0,91.0
GRID_033,70.0,90.0,100.0,60.0,0.0,6.6980130462090175,0.31772644268411576,-0.4529167086925926,1.0564049748723676,1.3086978108406522,0.30515048667493394,0.4111111111111111,0.4267222222222223,70.25,388,14.788619888949933,0.3519933041430696,0.3134289283930982,Low,82.0,105.0,81.0,81.0
GRID_069,70.0,100.0,100.0,60.0,0.0,6.6980130462090175,0.31772644268411576,-0.4529167086925926,1.0564049748723676,1.3086978108406522,0.30515048667493394,0.4111111111111111,0.4267222222222223,70.25,388,14.788619888949933,0.3519933041430696,0.3134289283930982,Low,82.0,105.0,81.0,81.0
GRID_019,70.0,90.0,85.0,50.0,20.0,6.005322021183316,0.3010361228266065,-0.44704117843876867,1.0557098035043864,1.4477398031893398,0.2886856893172201,0.5103703703703704,0.4452962962962963,65.05,452,13.433487362743847,0.3155910754571989,0.31930445864692214,Low,83.0,66.0,92.0,92.0
GRID_055,70.0,100.0,85.0,50.0,20.0,6.005322021183316,0.3010361228266065,-0.44704117843876867,1.0557098035043864,1.4477398031893398,0.2886856893172201,0.5103703703703704,0.4452962962962963,65.05,452,13.433487362743847,0.3155910754571989,0.31930445864692214,Low,83.0,66.0,92.0,92.0
GRID_031,70.0,90.0,100.0,50.0,20.0,5.95633388579833,0.29980245503216163,-0.4470411784387692,1.0481067945183078,1.4377070768882014,0.2903165389768788,0.5103703703703704,0.4484444444444444,66.35,450,13.323904313692129,0.3130166559212846,0.3193044586469216,Low,84.0,70.0,95.0,95.0
GRID_067,70.0,100.0,100.0,50.0,20.0,5.95633388579833,0.29980245503216163,-0.4470411784387692,1.0481067945183078,1.4377070768882014,0.2903165389768788,0.5103703703703704,0.4484444444444444,66.35,450,13.323904313692129,0.3130166559212846,0.3193044586469216,Low,84.0,70.0,95.0,95.0
GRID_080,80.0,90.0,75.0,50.0,30.0,6.855098974139268,0.32132984068115067,-0.5016619267867954,1.0466273560643418,1.439588426155891,0.3129650589718985,0.5103703703703704,0.48587037037037034,67.55000000000001,390,13.664778226338592,0.3602484679394203,0.26468371029889537,Low,85.0,68.0,88.0,64.0
GRID_116,80.0,100.0,75.0,50.0,30.0,6.855098974139268,0.32132984068115067,-0.5016619267867954,1.0466273560643418,1.439588426155891,0.3129650589718985,0.5103703703703704,0.48587037037037034,67.55000000000001,390,13.664778226338592,0.3602484679394203,0.26468371029889537,Low,85.0,68.0,88.0,64.0
GRID_083,80.0,90.0,75.0,60.0,20.0,7.390046332175048,0.33315073348855595,-0.5103228300610783,1.0444428556346088,1.416333108540971,0.32610512373520606,0.5103703703703704,0.4873148148148148,74.15,449,14.481120374901838,0.38836096739240267,0.25602280702461255,Low,86.0,78.0,82.0,60.0
GRID_119,80.0,100.0,75.0,60.0,20.0,7.390046332175048,0.33315073348855595,-0.5103228300610783,1.0444428556346088,1.416333108540971,0.32610512373520606,0.5103703703703704,0.4873148148148148,74.15,449,14.481120374901838,0.38836096739240267,0.25602280702461255,Low,86.0,78.0,82.0,60.0
GRID_092,80.0,90.0,85.0,50.0,30.0,6.85360459544531,0.3212958558530281,-0.501661926786795,1.0443418678521226,1.4375684076132407,0.31390226267992744,0.5103703703703704,0.48820370370370375,67.94999999999999,389,13.661799370232204,0.3601699355014423,0.2646837102988958,Low,87.0,71.0,89.0,65.0
GRID_128,80.0,100.0,85.0,50.0,30.0,6.85360459544531,0.3212958558530281,-0.501661926786795,1.0443418678521226,1.4375684076132407,0.31390226267992744,0.5103703703703704,0.48820370370370375,67.94999999999999,389,13.661799370232204,0.3601699355014423,0.2646837102988958,Low,87.0,71.0,89.0,65.0
