indicator,span,long_threshold,short_threshold,mode,total_return,buy_hold_return,cagr,buy_hold_cagr,max_drawdown,buy_hold_max_drawdown,sharpe_like,return_drawdown_ratio,number_of_trades,balanced_score
expansion_score,3,1.0,-0.5,long_short_balanced,162.90361382561096,167.6571261119022,0.5507891764390278,0.554608728723476,-0.8339900882218974,-0.8339900882218972,1.0551431997511882,195.33039556013003,41,39.40324393244682
expansion_score,3,1.0,-1.0,long_short_balanced,162.90361382561096,167.6571261119022,0.5507891764390278,0.554608728723476,-0.8339900882218974,-0.8339900882218972,1.0551431997511882,195.33039556013003,41,39.40324393244682
expansion_score,3,1.0,-1.5,long_short_balanced,162.90361382561096,167.6571261119022,0.5507891764390278,0.554608728723476,-0.8339900882218974,-0.8339900882218972,1.0551431997511882,195.33039556013003,41,39.40324393244682
expansion_score,3,1.0,-2.0,long_short_balanced,162.90361382561096,167.6571261119022,0.5507891764390278,0.554608728723476,-0.8339900882218974,-0.8339900882218972,1.0551431997511882,195.33039556013003,41,39.40324393244682
expansion_score,5,1.0,-0.5,long_short_balanced,145.3353504386679,167.6571261119022,0.5357340064981218,0.554608728723476,-0.8339900882218972,-0.8339900882218972,1.0380841930427152,174.26508119362558,41,35.15154121590988
expansion_score,5,1.0,-1.0,long_short_balanced,145.3353504386679,167.6571261119022,0.5357340064981218,0.554608728723476,-0.8339900882218972,-0.8339900882218972,1.0380841930427152,174.26508119362558,41,35.15154121590988
expansion_score,5,1.0,-1.5,long_short_balanced,145.3353504386679,167.6571261119022,0.5357340064981218,0.554608728723476,-0.8339900882218972,-0.8339900882218972,1.0380841930427152,174.26508119362558,41,35.15154121590988
expansion_score,5,1.0,-2.0,long_short_balanced,145.3353504386679,167.6571261119022,0.5357340064981218,0.554608728723476,-0.8339900882218972,-0.8339900882218972,1.0380841930427152,174.26508119362558,41,35.15154121590988
expansion_score,10,1.0,-0.5,long_short_balanced,103.07704137154397,167.6571261119022,0.4913580790780663,0.554608728723476,-0.8339900882218977,-0.8339900882218972,0.9848252819949689,123.59504366689609,39,24.904152400199987
expansion_score,10,1.0,-1.0,long_short_balanced,103.07704137154397,167.6571261119022,0.4913580790780663,0.554608728723476,-0.8339900882218977,-0.8339900882218972,0.9848252819949689,123.59504366689609,39,24.904152400199987
expansion_score,10,1.0,-1.5,long_short_balanced,103.07704137154397,167.6571261119022,0.4913580790780663,0.554608728723476,-0.8339900882218977,-0.8339900882218972,0.9848252819949689,123.59504366689609,39,24.904152400199987
expansion_score,10,1.0,-2.0,long_short_balanced,103.07704137154397,167.6571261119022,0.4913580790780663,0.554608728723476,-0.8339900882218977,-0.8339900882218972,0.9848252819949689,123.59504366689609,39,24.904152400199987
expansion_score,8,1.0,-0.5,long_short_balanced,92.26747359926698,167.6571261119022,0.4773523734547809,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.9693959770250503,110.63377719030834,41,22.274173041150906
expansion_score,8,1.0,-1.0,long_short_balanced,92.26747359926698,167.6571261119022,0.4773523734547809,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.9693959770250503,110.63377719030834,41,22.274173041150906
expansion_score,8,1.0,-1.5,long_short_balanced,92.26747359926698,167.6571261119022,0.4773523734547809,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.9693959770250503,110.63377719030834,41,22.274173041150906
expansion_score,8,1.0,-2.0,long_short_balanced,92.26747359926698,167.6571261119022,0.4773523734547809,0.554608728723476,-0.8339900882218972,-0.8339900882218972,0.9693959770250503,110.63377719030834,41,22.274173041150906
contraction_score,21,0.5,-0.5,long_short_balanced,80.81379112008504,167.6571261119022,0.4607902265238728,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9378823492330715,96.90018174242755,20,19.499572843816946
contraction_score,21,0.5,-1.0,long_short_balanced,80.81379112008504,167.6571261119022,0.4607902265238728,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9378823492330715,96.90018174242755,20,19.499572843816946
contraction_score,21,0.5,-1.5,long_short_balanced,80.81379112008504,167.6571261119022,0.4607902265238728,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9378823492330715,96.90018174242755,20,19.499572843816946
expansion_score,30,1.0,-0.5,long_short_balanced,74.83925970671632,167.6571261119022,0.45129001005709357,0.554608728723476,-0.8339900882218976,-0.8339900882218972,0.9280063241591751,89.73638987278231,29,18.033876024417392
expansion_score,30,1.0,-1.0,long_short_balanced,74.83925970671632,167.6571261119022,0.45129001005709357,0.554608728723476,-0.8339900882218976,-0.8339900882218972,0.9280063241591751,89.73638987278231,29,18.033876024417392
expansion_score,30,1.0,-1.5,long_short_balanced,74.83925970671632,167.6571261119022,0.45129001005709357,0.554608728723476,-0.8339900882218976,-0.8339900882218972,0.9280063241591751,89.73638987278231,29,18.033876024417392
expansion_score,30,1.0,-2.0,long_short_balanced,74.83925970671632,167.6571261119022,0.45129001005709357,0.554608728723476,-0.8339900882218976,-0.8339900882218972,0.9280063241591751,89.73638987278231,29,18.033876024417392
expansion_score,14,1.0,-0.5,long_short_balanced,68.23626460235992,167.6571261119022,0.4399594201939847,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9212410476717711,81.81903546101198,35,16.418361324093404
expansion_score,14,1.0,-1.0,long_short_balanced,68.23626460235992,167.6571261119022,0.4399594201939847,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9212410476717711,81.81903546101198,35,16.418361324093404
expansion_score,14,1.0,-1.5,long_short_balanced,68.23626460235992,167.6571261119022,0.4399594201939847,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9212410476717711,81.81903546101198,35,16.418361324093404
expansion_score,14,1.0,-2.0,long_short_balanced,68.23626460235992,167.6571261119022,0.4399594201939847,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.9212410476717711,81.81903546101198,35,16.418361324093404
contraction_score,30,0.5,-0.5,long_short_balanced,62.272301359758615,167.6571261119022,0.4288419742576415,0.554608728723476,-0.8339900882218971,-0.8339900882218972,0.8965701832985622,74.66791540955343,16,14.972566989742404
contraction_score,30,0.5,-1.0,long_short_balanced,62.272301359758615,167.6571261119022,0.4288419742576415,0.554608728723476,-0.8339900882218971,-0.8339900882218972,0.8965701832985622,74.66791540955343,16,14.972566989742404
contraction_score,30,0.5,-1.5,long_short_balanced,62.272301359758615,167.6571261119022,0.4288419742576415,0.554608728723476,-0.8339900882218971,-0.8339900882218972,0.8965701832985622,74.66791540955343,16,14.972566989742404
expansion_score,21,1.0,-0.5,long_short_balanced,56.90695678558824,167.6571261119022,0.41798933932708615,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.8899332430063598,68.23457207616977,31,13.64587458305846
expansion_score,21,1.0,-1.0,long_short_balanced,56.90695678558824,167.6571261119022,0.41798933932708615,0.554608728723476,-0.8339900882218974,-0.8339900882218972,0.8899332430063598,68.23457207616977,31,13.64587458305846
