date,price,astro_regime_v2,astro_momentum_v2_smooth,astro_trend_start_score,astro_trend_end_score,astro_reversal_score,astro_volatility_score,astro_compression_score,horizon,ml_prob_up,ml_pred_direction,ml_position_raw,actual_direction,walk_train_start,walk_train_end,long_probability_threshold,short_probability_threshold,threshold_source,ml_vote_component,momentum_vote_component,trend_vote_component,regime_vote_component,signal_vote_score,long_regime_allowed,short_regime_allowed,long_trend_confirmed,short_trend_confirmed,signal_position_raw,btc_return_1d,ml_position,ml_strategy_return,buy_hold_return,ml_strategy_equity,buy_hold_equity_ml_period,ml_strategy_drawdown,buy_hold_drawdown_ml_period,ensemble_probability,ensemble_signal,ensemble_confidence,ensemble_vote_score,ensemble_actual_signal,signal_direction,ensemble_signal_direction,regime_label_normalized,ml_probability_strength,ensemble_confidence_strength,momentum_alignment_strength,regime_strength,volatility_state,volatility_multiplier,hybrid_volatility_multiplier,signal_vote_strength,ensemble_alignment_strength,sizing_method,position_size,net_exposure_raw,net_exposure,strategy_return,strategy_equity,strategy_drawdown
2022-03-08,38737.26953125,sideways,-0.8556731208659951,0.8674507202726145,1.3838287099421795,1.228136018976144,1.6291511098786904,1.1111689062230568,7,0.5663360496031921,1,1,1,2019-12-10,2021-12-08,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,0.0177402599908331,1.0,0.0177402599908331,0.0177402599908331,65.71839268024443,63.190771242891984,-0.4495605619524563,-0.4266821366901332,0.5869813600740238,1,0.5285550378284471,0.8831473555088467,1,1,1,sideways,0.09653343667331676,0.5285550378284471,0.28138135551100985,0.55,MidVol,0.75,0.85,0.0,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.25,0.004435064997708275,6.0267798676269,-0.3141009014820202
2022-03-09,41982.92578125,sideways,-0.7615656029755395,0.668461529403116,1.3032501070043063,1.146335788027228,1.3023965148943308,1.1152645152641223,7,0.4948967062216216,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,0.083786397164149,1.0,0.083786397164149,0.083786397164149,71.2247000303409,68.48529829935782,-0.4034412245813938,-0.3786458984935513,0.5243432553391751,1,0.1230292570319518,0.1973720033855534,-1,0,1,sideways,0.0,0.1230292570319518,0.5,0.0,MidVol,0.75,0.85,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.25,0.02094659929103725,6.153020410529371,-0.29973364791128043
2022-03-10,39437.4609375,sideways,-0.6405859423820032,0.6320369457944764,1.3110811856724969,1.1699379995603971,1.1331925442657131,1.0186556371935285,7,0.531995072124619,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,-0.0606309540457713,0.0,-0.0,-0.0606309540457713,71.2247000303409,64.33296932535852,-0.4034412245813938,-0.4163191904681403,0.5583153315781261,1,0.510549882383968,0.9044691016116838,1,1,1,sideways,0.02498973359295632,0.510549882383968,0.3313835507865275,0.55,LowVol,1.0,1.0,0.0,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.0,-0.0,6.153020410529371,-0.29973364791128043
2022-03-11,38794.97265625,sideways,-0.6480572114257399,0.4192690716917991,1.2750144274294213,1.1410845929659372,0.6085084790586143,0.9727639038835896,7,0.5166802144840666,1,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,-0.0162913196229393,1.0,-0.0162913196229393,-0.0162913196229393,70.06435567709863,63.28490035978635,-0.4131599542656077,-0.4258281210939999,0.5456973640392948,1,0.133722492680653,0.1760502572827164,1,0,1,sideways,0.0,0.133722492680653,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.25,-0.004072829905734825,6.12796020499077,-0.30258571365204723
2022-03-12,38904.01171875,sideways,-0.6282719841307502,0.4184375015649959,1.2391599500309995,1.1124010110471998,0.5077618485726862,0.9271254147026856,7,0.5452558041181728,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,0.0028106492938184,0.0,0.0,0.0028106492938184,70.06435567709863,63.46277202029196,-0.4131599542656077,-0.4242143253080223,0.5641873938860569,1,0.5164219446918987,0.9044691016116838,1,1,1,sideways,0.05261625857952655,0.5164219446918987,0.33438000222867015,0.55,LowVol,1.0,1.0,0.0,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.0,0.0,6.12796020499077,-0.30258571365204723
2022-03-13,37849.6640625,sideways,-0.6737446769590405,0.472843191359526,0.5981580865192982,0.7040118903704042,0.559395489312043,0.8817493948172274,7,0.5415136148430513,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,-0.0271012579338149,1.0,-0.0271012579338149,-0.0271012579338149,68.16552350192704,61.742851066575135,-0.4290640577109471,-0.4398188413924452,0.5667376474311597,1,0.5667376474311596,1.0,1,1,1,sideways,0.044820030923023446,0.5667376474311596,0.3233829095672734,0.55,LowVol,1.0,1.0,0.0,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.25,-0.006775314483453725,6.086441347459868,-0.3073109147673081
2022-03-14,39666.75390625,sideways,-0.7678107457506523,0.5272140226073487,0.5627448390121962,1.012666204070035,1.2809289781458395,0.8366458379082723,7,0.5118994572611459,1,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,0.0480080837903738,1.0,0.0480080837903738,0.0480080837903738,71.43801966582225,64.70700703403584,-0.4016545171545982,-0.4129256173922251,0.5389657066879942,1,0.1376517083807709,0.1973720033855534,1,0,1,sideways,0.0,0.1376517083807709,0.5,0.0,MidVol,0.75,0.85,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.25,0.01200202094759345,6.159490944008381,-0.2989972458561758
2022-03-15,39338.78515625,sideways,-0.8265524602862833,0.5815307436396208,0.5275603510530703,0.9823784884308476,1.3602644868090572,0.7918124586773396,7,0.5253288153048559,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,1,0,2,False,False,True,False,0,-0.0082681015637209,0.0,-0.0,-0.0082681015637209,71.43801966582225,64.17200292799403,-0.4016545171545982,-0.4177796080130849,0.5510652642155562,1,0.5510652642155562,1.0,1,1,1,sideways,0.01110169855178302,0.5510652642155562,0.2878784190909316,0.55,MidVol,0.75,0.85,0.5,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.0,-0.0,6.159490944008381,-0.2989972458561758
2022-03-16,41143.9296875,sideways,-0.7593593833442008,0.6125057468985713,0.5453606050689355,0.7977624708450897,0.91331371707245,0.7703882817965574,7,0.5213293044282455,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,1,0,2,False,False,True,False,0,0.045887144813449,1.0,0.045887144813449,0.045887144813449,74.71610641941386,67.11667291931997,-0.3741981513347981,-0.3910631765726383,0.5447218982118239,1,0.4385301267720892,0.7876164571205306,1,1,1,sideways,0.002769384225511512,0.4385301267720892,0.303204949975043,0.55,LowVol,1.0,1.0,0.5,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.25,0.01147178620336225,6.23015130723959,-0.2909554921326698
2022-03-17,40951.37890625,sideways,-0.4784167165089332,0.6900058423353762,0.4578988353114161,0.4554431283539438,0.2803137157571814,0.7029948359294843,7,0.497649799682093,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,1,0,0,False,False,True,False,0,-0.0046799317107646,1.0,-0.0046799317107646,-0.0046799317107646,74.36644014367678,66.80257147340383,-0.3771268612510216,-0.3939129593224482,0.5231503977773985,1,0.1111755264187566,0.1760502572827164,1,0,1,sideways,0.0,0.1111755264187566,0.5,0.0,LowVol,1.0,1.0,0.0,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.25,-0.00116998292769115,6.2228621365731875,-0.29178506210184774
2022-03-18,41801.15625,sideways,-0.2276528378655498,0.7367194896226767,0.4707688511740753,0.3766150809392598,0.0916535959327118,0.6770013698247328,7,0.498264063282763,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,1,0,0,False,False,True,False,0,0.0207508847429873,0.0,0.0,0.0207508847429873,74.36644014367678,68.18878393458361,-0.3771268612510216,-0.38133611699713,0.5166873562238418,1,0.1153733579166185,0.1973720033855534,1,0,1,sideways,0.0,0.1153733579166185,0.5,0.0,LowVol,1.0,1.0,0.0,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-19,42190.65234375,sideways,-0.0276167764456532,0.798725740374951,0.4732580432146485,0.3786064345717185,0.1025256205587883,0.6780528620709099,7,0.498923715523341,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,1,0,0,False,False,True,False,0,0.0093178306222092,0.0,0.0,0.0093178306222092,74.36644014367678,68.82415547362048,-0.3771268612510216,-0.3755715117232311,0.5166724994190213,1,0.115358501111798,0.1973720033855534,1,0,1,sideways,0.0,0.115358501111798,0.5,0.0,LowVol,1.0,1.0,0.0,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-20,41247.82421875,sideways,0.138572715183372,0.860659453006162,0.4757286915528756,0.3805829532423004,0.1133848918432874,0.6790844910313123,7,0.5010019476513136,1,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,-0.022346848712323,0.0,-0.0,-0.022346848712323,74.36644014367678,67.28615248349809,-0.3771268612510216,-0.3895255206824165,0.5244750012650855,1,0.1709264521520203,0.2929029017738696,1,0,1,sideways,0.0,0.1709264521520203,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-03-21,41077.99609375,sideways,0.2821677783696362,0.9225165492507028,0.4781804121964088,0.3825443297571267,0.1242306258346467,0.6800961711813829,7,0.5164881557683301,1,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,-0.0041172626245532,0.0,-0.0,-0.0041172626245532,74.36644014367678,67.0091177227278,-0.3771268612510216,-0.3920390044393544,0.5414303812226157,1,0.1878818321095504,0.2929029017738696,1,0,1,sideways,0.0,0.1878818321095504,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-03-22,42358.80859375,sideways,0.4106677808451474,0.9842928765433732,0.4806128130299991,0.6604209838369062,0.5765511969275788,0.6810878170810851,7,0.5166826327660727,1,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.0311800141632243,0.0,0.0,0.0311800141632243,74.36644014367678,69.09846296238761,-0.3771268612510216,-0.3730827719870855,0.5366398709137672,1,0.1353258726065439,0.1973720033855534,1,0,1,sideways,0.0,0.1353258726065439,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-23,42892.95703125,sideways,0.4623329160306152,0.9258570845966588,0.4830254912062626,0.3864203929650102,0.1258570836485564,0.6820593390707071,7,0.4954806288889212,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.0126100911530078,0.0,0.0,0.0126100911530078,74.36644014367678,69.96980087887606,-0.3771268612510216,-0.3651772885964517,0.5187405532252913,1,0.117426554918068,0.1973720033855534,1,0,1,sideways,0.0,0.117426554918068,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-24,43960.93359375,sideways,0.478494553605404,0.8956929352469242,0.4854180314352091,0.3883344251481675,0.1213629880758032,0.6830106417975124,7,0.4687752514118228,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.024898646221148,0.0,0.0,0.024898646221148,74.36644014367678,71.71195419712336,-0.3771268612510216,-0.3493710624920647,0.4978924981333708,1,0.1007935035594059,0.1973720033855534,1,0,1,sideways,0.0,0.1007935035594059,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-25,44348.73046875,sideways,0.4793566612555091,0.8805694407878573,0.4877900058381791,0.3902320046705428,0.1193744574287639,0.6839416247349778,7,0.4666248271682495,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.0088213976205258,0.0,0.0,0.0088213976205258,74.36644014367678,72.34455385924112,-0.3771268612510216,-0.343631605930887,0.4973887297289392,1,0.1012972719638374,0.1973720033855534,1,0,1,sideways,0.0,0.1012972719638374,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-26,44500.828125,sideways,0.4700483331236352,0.8654737105600405,0.4901409751684837,0.3921127801347868,0.1173892257519743,0.6848521838310953,7,0.4619957560609811,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.003429583093865,0.0,0.0,0.003429583093865,74.36644014367678,72.59266551808999,-0.3771268612510216,-0.3413805359832402,0.4972039775933497,1,0.149247473293585,0.2929029017738696,1,0,1,sideways,0.0,0.149247473293585,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-27,46820.4921875,sideways,0.4539902637965911,0.8504075728019064,0.4924704911878789,0.3939763929503028,0.1154074775880265,0.6857422137897018,7,0.4616565889636383,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,1,1,0,2,False,False,True,False,0,0.0521263122561272,0.0,0.0,0.0521263122561272,74.36644014367678,76.37665346839054,-0.3771268612510216,-0.3070491321439395,0.4952988680516283,1,0.1511525828353064,0.2929029017738696,-1,0,1,sideways,0.0,0.1511525828353064,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-28,47128.00390625,sideways,0.4334642506054301,0.8353729137560812,0.49477809986578,0.395822479892624,0.1134294048623457,0.686611610588139,7,0.4481145556657227,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,0.0065678873583499,0.0,0.0,0.0065678873583499,74.36644014367678,76.87828672517865,-0.3771268612510216,-0.3024979088989901,0.4776896048092736,1,0.1103355238320845,0.1760502572827164,-1,0,1,sideways,0.0,0.1103355238320845,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-29,47465.73046875,sideways,0.3908989118787193,0.8203716662893259,0.4970633448143586,0.4358385586500669,0.2005602653357624,0.6874602738501531,7,0.4435449257543626,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,0.007166154611,0.0,0.0,0.007166154611,74.36644014367678,77.42920841408008,-0.3771268612510216,-0.2974995010726644,0.4723676276240021,1,0.1156575010173561,0.1760502572827164,-1,0,1,sideways,0.0,0.1156575010173561,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-03-30,47062.6640625,sideways,0.2287330459895328,0.8054057958649008,0.4993257707438462,0.685720916816575,0.7774257821349704,0.6882881085862437,7,0.4222726323296507,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,1,1,0,1,False,False,True,False,0,-0.0084917350321905,0.0,-0.0,-0.0084917350321905,74.36644014367678,76.77170009247546,-0.3771268612510216,-0.3034649491695369,0.4605554005937123,1,0.1274697280476459,0.1760502572827164,-1,0,1,sideways,0.0,0.1274697280476459,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-03-31,45538.67578125,sideways,-0.0131630803316787,0.7904772855850597,0.5015649269858591,0.935649829001704,1.3544476419163192,0.6890950271046552,7,0.4296796742560688,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,1,0,-1,False,False,True,False,0,-0.0323821082297023,0.0,-0.0,-0.0323821082297023,74.36644014367678,74.28567059110267,-0.3771268612510216,-0.3260202225713101,0.4675905581538996,1,0.1204345704874585,0.1760502572827164,-1,0,1,sideways,0.0,0.1204345704874585,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-01,46281.64453125,sideways,-0.205844169876326,0.7755881201175903,0.5373805616577166,0.9629773624497896,1.3493946769061698,0.7302011794359805,7,0.4371220178590146,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,1,0,-1,False,False,True,False,0,0.0163151153882676,0.0,0.0,0.0163151153882676,74.36644014367678,75.49764987849136,-0.3771268612510216,-0.3150241647332021,0.4726921180471856,1,0.1153330105941726,0.1760502572827164,-1,0,1,sideways,0.0,0.1153330105941726,0.5,0.0,MidVol,0.75,0.85,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-04-02,45868.94921875,sideways,-0.2420458440216792,0.7607402696744741,0.5729194321445911,0.7431590414673384,0.7681893670667279,0.7709831232519659,7,0.4415377530900741,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,1,0,-1,False,False,True,False,0,-0.0089170407983524,0.0,-0.0,-0.0089170407983524,74.36644014367678,74.82443425434512,-0.3771268612510216,-0.3211321222021617,0.4760291220924316,1,0.1119960065489265,0.1760502572827164,-1,0,1,sideways,0.0,0.1119960065489265,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-03,46453.56640625,sideways,-0.1018822973626249,0.8676296151620437,0.6057109240127574,0.5153525656562451,0.1914164268510594,0.8169158833954496,7,0.4401376763161674,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,1,0,-1,False,False,True,False,0,0.0127453799892374,0.0,0.0,0.0127453799892374,74.36644014367678,75.77810010139646,-0.3771268612510216,-0.3124796931371411,0.4728389930793569,1,0.1151861355620012,0.1760502572827164,-1,0,1,sideways,0.0,0.1151861355620012,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-04-04,46622.67578125,sideways,-0.0143402417413498,0.870689202113647,0.6403121677458358,0.5122497341966684,0.1206637040275925,0.8563987880638566,7,0.4438538767313284,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,1,0,-1,False,False,True,False,0,0.0036403959498199,0.0,0.0,0.0036403959498199,74.36644014367678,76.05396239009063,-0.3771268612510216,-0.3099768469966185,0.4759486747024345,1,0.1120764539389236,0.1760502572827164,-1,0,1,sideways,0.0,0.1120764539389236,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-04-05,45555.9921875,sideways,-0.0614351079982436,0.9281914976628856,0.6745035580138583,0.7689684922772172,0.665997377156632,0.8954000357259835,7,0.4422904252115849,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,1,0,-1,False,False,True,False,0,-0.0228790728090081,0.0,-0.0,-0.0228790728090081,74.36644014367678,74.31391824715418,-0.3771268612510216,-0.3257639369540843,0.4756076298039968,1,0.1124174988373613,0.1760502572827164,-1,0,1,sideways,0.0,0.1124174988373613,0.5,0.0,LowVol,1.0,1.0,0.25,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-06,43206.73828125,sideways,-0.3588425842705795,0.7410844191942882,0.7110256125877376,1.0743474724530842,1.2819356869526803,0.92933956560852,7,0.461740393250323,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,1,0,0,False,False,True,False,0,-0.0515684939224001,0.0,-0.0,-0.0515684939224001,74.36644014367678,70.48166140567606,-0.3771268612510216,-0.3605332752735306,0.4804570825336907,1,0.1075680461076675,0.1760502572827164,-1,0,1,sideways,0.0,0.1075680461076675,0.5,0.0,MidVol,0.75,0.85,0.0,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-07,43503.84765625,sideways,-0.6726566429969397,0.6868300044014262,0.7445081775556129,1.2274269535382776,1.5680831389687486,0.9676999719679072,7,0.45873403798472,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,0.0068764592473051,0.0,0.0,0.0068764592473051,74.36644014367678,70.96632567801456,-0.3771268612510216,-0.3561360084009414,0.4775571849926845,1,0.1104679436486736,0.1760502572827164,-1,0,1,sideways,0.0,0.1104679436486736,0.5,0.0,MidVol,0.75,0.85,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-04-08,42287.6640625,sideways,-0.7324085823459614,0.7382972981475411,0.7745573205242581,0.969250580294714,0.9165783276625666,1.009444864484975,7,0.4661706340828113,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,-0.0279557707943397,0.0,-0.0,-0.0279557707943397,74.36644014367678,68.98240734324351,-0.3771268612510216,-0.3741357225728134,0.4870943197599279,1,0.1009308088814303,0.1760502572827164,-1,0,1,sideways,0.0,0.1009308088814303,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-09,42782.13671875,sideways,-0.7029556847582691,0.6748284429361887,0.8070487712437754,0.7429727141257165,0.3179186847286474,1.0464513821289632,7,0.4286983332172668,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,-1,0,-3,False,False,False,True,0,0.0116930709513578,0.0,0.0,0.0116930709513578,74.36644014367678,69.78902352670353,-0.3771268612510216,-0.366817447170937,0.459509467897576,1,0.1285156607437821,0.1760502572827164,-1,0,1,sideways,0.0,0.1285156607437821,0.5,0.0,LowVol,1.0,1.0,0.75,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.2228621365731875,-0.29178506210184774
2022-04-10,42207.671875,sideways,-0.6910900484184255,0.6115738764919849,0.8391008393208369,0.6712806714566696,0.0808117512893967,1.082943028438366,7,0.4476519437192215,0,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,-1,-1,-1,0,-3,False,False,False,True,0,-0.0134276800508243,0.0,-0.0,-0.0134276800508243,74.36644014367678,68.8519188477275,-0.3771268612510216,-0.3753196199040898,0.4759644579330401,1,0.1120606707083181,0.1760502572827164,-1,0,1,sideways,0.0,0.1120606707083181,0.5,0.0,LowVol,1.0,1.0,0.75,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-11,39521.90234375,sideways,-0.7391976350144892,0.5485395666128225,0.8707080434209357,0.6965664347367484,0.0708499301368458,1.1189136435801708,7,0.5201095584546099,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,-0.0636322595381245,0.0,-0.0,-0.0636322595381245,74.36644014367678,64.47071567791102,-0.3771268612510216,-0.415069443978727,0.5351761839056951,1,0.4767498616601184,0.8831473555088467,1,1,1,sideways,0.00022824678043732266,0.4767498616601184,0.30789268484246596,0.55,LowVol,1.0,1.0,0.0,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.0,-0.0,6.2228621365731875,-0.29178506210184774
2022-04-12,40127.18359375,sideways,-0.8268621164147407,0.4857313413198924,0.901865036487845,0.7214920291902761,0.0609221191215441,1.1543572197397896,7,0.5263473272056347,1,1,1,2020-03-09,2022-03-08,0.52,0.35,tuned,2,-1,-1,0,0,False,False,False,True,0,0.0153150838928612,1.0,0.0153150838928612,0.0153150838928612,75.50536841329064,65.45809009715103,-0.3675875068764711,-0.4061111834417633,0.5383266938355341,1,0.4799003715899574,0.8831473555088467,1,1,1,sideways,0.01322359834507227,0.4799003715899574,0.2878088637287326,0.55,LowVol,1.0,1.0,0.0,1.0,Volatility-Adjusted Sizing,0.25,0.25,0.25,0.0038287709732153,6.246688050492019,-0.2890734693048259
2022-04-13,41166.73046875,sideways,-0.9404659822179658,0.4231548867409438,0.93256659731459,0.7460532778516722,0.0510291550481348,1.189267890648788,7,0.4757053762009103,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,0.0259063004651518,1.0,0.0259063004651518,0.0259063004651518,77.46143317413733,67.1538670470828,-0.3512040388116972,-0.3907257213171122,0.4968082428457367,1,0.0912168857956214,0.1760502572827164,1,0,1,sideways,0.0,0.0912168857956214,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.25,0.00647657511628795,6.287145194879049,-0.28446910022661664
2022-04-14,39935.515625,sideways,-1.070924417209641,0.3608157508748223,0.9628076151469208,1.0872054606859334,0.6296444009582383,1.4947651033775524,7,0.4905367125215109,0,0,1,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,-0.0299080065317459,0.0,-0.0,-0.0299080065317459,77.46143317413733,65.14542875280665,-0.3512040388116972,-0.4089479004235847,0.5105283159581069,1,0.098553444599465,0.1760502572827164,1,0,1,sideways,0.0,0.098553444599465,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.287145194879049,-0.28446910022661664
2022-04-15,40553.46484375,sideways,-1.2121745288622343,0.298719355441492,0.9925830633371,1.0043699561096997,0.3678366232050125,1.2574676370658842,7,0.5138416129837667,1,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,0,-2,False,False,False,True,0,0.0154736757264544,0.0,0.0,0.0154736757264544,77.46143317413733,66.15346799238843,-0.3512040388116972,-0.3998021518972992,0.5231846749845401,1,0.1112098036258983,0.1760502572827164,-1,0,1,sideways,0.0,0.1112098036258983,0.5,0.0,LowVol,1.0,1.0,0.5,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,0.0,6.287145194879049,-0.28446910022661664
2022-04-16,40424.484375,downtrend,-1.3601681227404714,0.2368710257047116,1.021887959740927,0.8175103677927418,0.0215674196434256,1.2907454563956064,7,0.5131022763786581,1,0,0,2020-03-09,2022-03-08,0.52,0.35,tuned,0,-1,-1,-1,-3,False,True,False,True,-1,-0.0031805042860567,0.0,-0.0,-0.0031805042860567,77.46143317413733,65.94306660390112,-0.3512040388116972,-0.4017110837256719,0.5232209390717221,0,0.0634806185189222,0.0805193588944003,-1,0,0,downtrend,0.0,0.0634806185189222,0.5,0.0,LowVol,1.0,1.0,0.75,0.0,Volatility-Adjusted Sizing,0.0,0.0,0.0,-0.0,6.287145194879049,-0.28446910022661664
